gene,module
CACNA1D,"Adenoma, Microcystic"
CACNA1D,"Adenoma, Monomorphic"
CACNA1D,Papillary adenoma
CACNA1D,"Adenoma, Trabecular"
CACNA1D,Manic
CACNA1D,Sinus Node Dysfunction (disorder)
CACNA1D,Bradycardia
CACNA1D,Mood Disorders
CACNA1D,Complete Hearing Loss
CACNA1D,"Deafness, Acquired"
CACNA1D,Conn Syndrome
CACNA1D,SINOATRIAL NODE DYSFUNCTION AND DEAFNESS
CACNA1D,Bilateral Deafness
CACNA1D,"PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES"
CACNA1D,Deaf Mutism
CACNA1E,Dystonia
CACNA1E,Seizures
CACNA1E,Macrocephaly
CACNA1E,Congenital contracture
CACNA1E,Global developmental delay
CACNA1E,Intellectual Disability
CACNA1E,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 69"
CACNA1F,Disorder of eye
CACNA1F,Schizophrenia
CACNA1F,"Ocular albinism, type II"
CACNA1F,"Night blindness, congenital stationary"
CACNA1F,"CONE-ROD DYSTROPHY, X-LINKED, 3"
CACNA1F,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
CACNA1F,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
CACNA1F,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
CACNA1F,Cone-Rod Dystrophy 2
CACNA1F,"Night Blindness, Congenital Stationary, Type 1A"
CACNA1F,"Night blindness, congenital stationary, type 1"
CACNA1F,X-Linked Csnb
CACNA1F,"Cone-rod synaptic disorder, congenital nonprogressive"
CACNA1G,Profound Mental Retardation
CACNA1G,"Mental Retardation, Psychosocial"
CACNA1G,"Ataxia, Spinocerebellar"
CACNA1G,Spinocerebellar Ataxia Type 1
CACNA1G,Spinocerebellar Ataxia Type 2
CACNA1G,Spinocerebellar Ataxia Type 4
CACNA1G,Spinocerebellar Ataxia Type 5
CACNA1G,Spinocerebellar Ataxia Type 6 (disorder)
CACNA1G,Spinocerebellar Ataxia Type 7
CACNA1G,Mental deficiency
CACNA1G,Intellectual Disability
CACNA1G,SPINOCEREBELLAR ATAXIA 42
CACNA1G,"SPINOCEREBELLAR ATAXIA 42, EARLY-ONSET, SEVERE, WITH NEURODEVELOPMENTAL DEFICITS"
CACNA1H,Akinetic Petit Mal
CACNA1H,Cooley's anemia
CACNA1H,Autistic Disorder
CACNA1H,beta Thalassemia
CACNA1H,Drug toxicity
CACNA1H,"Epilepsy, Generalized"
CACNA1H,Absence Epilepsy
CACNA1H,Hemoglobin F Disease
CACNA1H,Hyperalgesia
CACNA1H,Adverse reaction to drug
CACNA1H,Thalassemia Minor
CACNA1H,Thalassemia Intermedia
CACNA1H,Allodynia
CACNA1H,"Epilepsy, Absence, Atypical"
CACNA1H,"Hyperalgesia, Primary"
CACNA1H,"Hyperalgesia, Secondary"
CACNA1H,Tactile Allodynia
CACNA1H,"Hyperalgesia, Thermal"
CACNA1H,"EPILEPSY, CHILDHOOD ABSENCE, 1"
CACNA1H,"EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 6"
CACNA1H,Mechanical Allodynia
CACNA1H,Childhood Absence Epilepsy
CACNA1H,"HYPERALDOSTERONISM, FAMILIAL, TYPE IV"
CACNA1H,Juvenile Absence Epilepsy
CACNA1H,"Epilepsy, Minor"
CACNA1H,Absence Seizure Disorder
CACNA1H,Peripheral Nervous System Diseases
CACNA1S,Malignant hyperpyrexia due to anesthesia
CACNA1S,Respiratory Insufficiency
CACNA1S,Respiratory Depression
CACNA1S,Hypokalemic periodic paralysis
CACNA1S,Thyrotoxic periodic paralysis
CACNA1S,Congenital myopathy (disorder)
CACNA1S,Respiratory Failure
CACNA1S,"MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 5"
CACNA1S,"THYROTOXIC PERIODIC PARALYSIS, SUSCEPTIBILITY TO, 1"
CACNA1S,Malignant hyperthermia susceptibility type 5
CACNA1S,Hypokalemic periodic paralysis type 1
CACNA1S,Periodic paralysis with transient compartment-like syndrome
CACNA2D1,Cardiac Arrhythmia
CACNA2D1,Malignant tumor of colon
CACNA2D1,Colonic Neoplasms
CACNA2D1,Sudden death
CACNA2D1,Hyperalgesia
CACNA2D1,Hypertensive disease
CACNA2D1,Neuralgia
CACNA2D1,Pain
CACNA2D1,"Neuralgia, Supraorbital"
CACNA2D1,"Neuralgia, Vidian"
CACNA2D1,Shortened QT interval
CACNA2D1,"Pain, Burning"
CACNA2D1,Ache
CACNA2D1,"Neuralgia, Atypical"
CACNA2D1,"Neuralgia, Stump"
CACNA2D1,Radiating pain
CACNA2D1,Nodal rhythm disorder
CACNA2D1,Other specified cardiac arrhythmias
CACNA2D1,"Neuralgia, Perineal"
CACNA2D1,"Neuralgia, Iliohypogastric Nerve"
CACNA2D1,Sinus Node Dysfunction (disorder)
CACNA2D1,Allodynia
CACNA2D1,"Pain, Splitting"
CACNA2D1,"Pain, Crushing"
CACNA2D1,"Hyperalgesia, Primary"
CACNA2D1,"Hyperalgesia, Secondary"
CACNA2D1,Tactile Allodynia
CACNA2D1,"Hyperalgesia, Thermal"
CACNA2D1,"Neuralgia, Ilioinguinal"
CACNA2D1,Nerve Pain
CACNA2D1,Paroxysmal Nerve Pain
CACNA2D1,"Pain, Migratory"
CACNA2D1,"Suffering, Physical"
CACNA2D1,Brugada Syndrome (disorder)
CACNA2D1,Ectopic rhythm
CACNA2D1,Short QT Syndrome 1
CACNA2D1,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)"
CACNA2D1,Mechanical Allodynia
CACNA2D1,Brugada Syndrome 1
CACNA2D2,Akinetic Petit Mal
CACNA2D2,Ataxia
CACNA2D2,Chorea
CACNA2D2,Epilepsy
CACNA2D2,Absence Epilepsy
CACNA2D2,Female infertility
CACNA2D2,"Sterility, Postpartum"
CACNA2D2,Rheumatic Chorea
CACNA2D2,"Chorea, Senile"
CACNA2D2,"Ataxia, Sensory"
CACNA2D2,"Ataxia, Motor"
CACNA2D2,"Subfertility, Female"
CACNA2D2,Benign Hereditary Chorea
CACNA2D2,Developmental delay (disorder)
CACNA2D2,"Ataxia, Truncal"
CACNA2D2,Abnormal coordination
CACNA2D2,Global developmental delay
CACNA2D2,Chronic progressive chorea
CACNA2D2,Hereditary Chorea
CACNA2D2,Cerebellar atrophy
CACNA2D2,"Ataxia, Appendicular"
CACNA2D2,"Tremor, Rubral"
CACNA2D2,"Epilepsy, Absence, Atypical"
CACNA2D2,"Dyskinesias, Paroxysmal"
CACNA2D2,Female sterility
CACNA2D2,hearing impairment
CACNA2D2,Childhood Absence Epilepsy
CACNA2D2,Juvenile Absence Epilepsy
CACNA2D2,"Epilepsy, Minor"
CACNA2D2,Absence Seizure Disorder
CACNA2D3,Neurodevelopmental Disorders
CACNA2D4,Disorder of eye
CACNA2D4,"Night blindness, congenital stationary"
CACNA2D4,RETINAL CONE DYSTROPHY 4
CACNA2D4,Cone-Rod Dystrophy 2
CACNB1,Colorectal Carcinoma
CACNB2,Bipolar Disorder
CACNB2,Hypertrophic Cardiomyopathy
CACNB2,Colorectal Carcinoma
CACNB2,Schizophrenia
CACNB2,Shortened QT interval
CACNB2,Nodal rhythm disorder
CACNB2,Other specified cardiac arrhythmias
CACNB2,Sinus Node Dysfunction (disorder)
CACNB2,Brugada Syndrome (disorder)
CACNB2,Ectopic rhythm
CACNB2,Brugada Syndrome 4
CACNB2,"CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)"
CACNB2,Brugada Syndrome 1
CACNB3,Corpus Luteum Cyst
CACNB3,Ovarian Cysts
CACNB4,Ataxia
CACNB4,Epilepsy
CACNB4,"Epilepsy, Generalized"
CACNB4,Generalized Nonconvulsive Seizure Disorder
CACNB4,"Epilepsy, Atonic"
CACNB4,"Epilepsy, Tonic"
CACNB4,"Ataxia, Sensory"
CACNB4,Idiopathic generalized epilepsy
CACNB4,Juvenile Myoclonic Epilepsy
CACNB4,Symptomatic Generalized Epilepsy
CACNB4,"Ataxia, Motor"
CACNB4,Generalized convulsive epilepsy
CACNB4,"Epilepsy, Akinetic"
CACNB4,"Ataxia, Truncal"
CACNB4,Abnormal coordination
CACNB4,Inherited neuropathies
CACNB4,"Ataxia, Appendicular"
CACNB4,"Tremor, Rubral"
CACNB4,Episodic Ataxia
CACNB4,Optic Atrophy Spastic Paraplegia Syndrome
CACNB4,"EPISODIC ATAXIA, TYPE 5"
CACNB4,"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9"
CACNB4,"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 13"
CACNB4,Juvenile Myoclonic Epilepsy of Janz
CACNB4,"Myoclonic Epilepsy, Adolescent"
CACNB4,"Myoclonic Epilepsy, Juvenile, 1"
CACNB4,Impulsive Petit Mal Epilepsy
CACNG2,Schizophrenia
CACNG2,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 10"
CACNG5,Bipolar Disorder
CACNG5,Schizophrenia
CACNG8,Schizophrenia
CACUL1,Colorectal Carcinoma
CACUL1,Colorectal Neoplasms
CAD,Cooley's anemia
CAD,"Anemia, Sickle Cell"
CAD,beta Thalassemia
CAD,Colorectal Carcinoma
CAD,Hemoglobin F Disease
CAD,Acute Erythroblastic Leukemia
CAD,Hereditary spherocytosis
CAD,Thalassemia Minor
CAD,Thalassemia Intermedia
CAD,Congenital hypoplastic anemia
CAD,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50"
CADM1,Autistic Disorder
CADM1,Malignant neoplasm of breast
CADM1,Endogenous depression
CADM1,Depressive disorder
CADM1,Melancholia
CADM1,Unipolar Depression
CADM1,Depressive Syndrome
CADM1,"Depression, Neurotic"
CADM1,Breast Carcinoma
CADM1,"Mammary Neoplasms, Human"
CADM1,Mammary Neoplasms
CADM1,"Mammary Carcinoma, Human"
CADPS2,Autistic Disorder
CADPS2,Cholestasis
CADPS2,Drug abuse
CADPS2,Drug habituation
CADPS2,Drug Use Disorders
CADPS2,"Hepatitis, Toxic"
CADPS2,"Organic Mental Disorders, Substance-Induced"
CADPS2,Schizophrenia
CADPS2,Substance Dependence
CADPS2,Substance Use Disorders
CADPS2,Substance-Related Disorders
CADPS2,Substance abuse problem
CADPS2,Drug-Induced Liver Disease
CADPS2,"Hepatitis, Drug-Induced"
CADPS2,Drug Dependence
CADPS2,Drug-Induced Acute Liver Injury
CADPS2,Chemical and Drug Induced Liver Injury
CADPS2,Chemically-Induced Liver Toxicity
CADPS2,Prescription Drug Abuse
CALB1,Kidney Diseases
CALB1,Schizophrenia
CALB2,Peritoneal Neoplasms
CALB2,Uveitis
CALB2,Malignant mesothelioma
CALB2,Carcinomatosis of peritoneal cavity
CALB2,AMYOTROPHIC LATERAL SCLEROSIS 1
CALB2,"Amyotrophic Lateral Sclerosis, Sporadic"
CALB2,"Amyotrophic Lateral Sclerosis, Familial"
CALCA,"Arthritis, Adjuvant-Induced"
CALCA,Autistic Disorder
CALCA,Catalepsy
CALCA,Cervical Migraine Syndrome
CALCA,Down Syndrome
CALCA,Edema
CALCA,Hemicrania migraine
CALCA,Hyperalgesia
CALCA,Hypercalcemia
CALCA,Hypertensive disease
CALCA,Pulmonary Hypertension
CALCA,Profound Mental Retardation
CALCA,Inflammation
CALCA,"Mental Retardation, Psychosocial"
CALCA,Milk-Alkali Syndrome
CALCA,Degenerative polyarthritis
CALCA,Prostatic Neoplasms
CALCA,Pulmonary Fibrosis
CALCA,Trigeminal Neuralgia
CALCA,Bronchial Hyperreactivity
CALCA,Osteoarthrosis Deformans
CALCA,Migraine Disorders
CALCA,Sciatic Neuropathy
CALCA,Anasarca
CALCA,Lesion of Sciatic Nerve
CALCA,Waxy flexibility
CALCA,Sciatic Neuritis
CALCA,Abdominal Migraine
CALCA,Common Migraine
CALCA,Status Migrainosus
CALCA,Depressed mood
CALCA,Malignant neoplasm of prostate
CALCA,"Trigeminal Neuralgia, Idiopathic"
CALCA,Secondary Trigeminal Neuralgia
CALCA,"Down Syndrome, Partial Trisomy 21"
CALCA,"Trisomy 21, Meiotic Nondisjunction"
CALCA,Allodynia
CALCA,Acute Confusional Migraine
CALCA,Neurogenic Inflammation
CALCA,Sick Headaches
CALCA,"Trisomy 21, Mitotic Nondisjunction"
CALCA,"Hyperalgesia, Primary"
CALCA,"Hyperalgesia, Secondary"
CALCA,Tactile Allodynia
CALCA,"Hyperalgesia, Thermal"
CALCA,"Hyperkinesia, Generalized"
CALCA,"Neuralgia-Neuritis, Sciatic Nerve"
CALCA,Sciatic Nerve Palsy
CALCA,Mental deficiency
CALCA,"Arthritis, Collagen-Induced"
CALCA,"Arthritis, Experimental"
CALCA,Mechanical Allodynia
CALCA,Intellectual Disability
CALCA,Hyperkinesia
CALCA,"Alveolitis, Fibrosing"
CALCOCO2,Colorectal Carcinoma
CALCOCO2,Colorectal Neoplasms
CALCR,"Osteoporosis, Age-Related"
CALCR,Hypercalcemia
CALCR,Milk-Alkali Syndrome
CALCR,Osteoporosis
CALCR,"Osteoporosis, Senile"
CALCR,Post-Traumatic Osteoporosis
CALCRL,"Dermatitis, Allergic Contact"
CALD1,Rheumatoid Arthritis
CALD1,Juvenile-Onset Still Disease
CALD1,Juvenile arthritis
CALD1,Juvenile psoriatic arthritis
CALD1,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
CALD1,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
CALHM1,Malignant neoplasm of urinary bladder
CALHM1,Bladder Neoplasm
CALM1,Alzheimer's Disease
CALM1,Cannabis Abuse
CALM1,Cannabis Dependence
CALM1,Cocaine Abuse
CALM1,Presenile dementia
CALM1,Hashish Abuse
CALM1,Marijuana Abuse
CALM1,Phencyclidine Abuse
CALM1,Romano-Ward Syndrome
CALM1,Weight Gain
CALM1,Cannabis-Related Disorder
CALM1,Cocaine-Related Disorders
CALM1,Phencyclidine-Related Disorders
CALM1,Familial Alzheimer Disease (FAD)
CALM1,Familial ventricular tachycardia
CALM1,"Alzheimer Disease, Late Onset"
CALM1,Acute Confusional Senile Dementia
CALM1,Cocaine Dependence
CALM1,"Alzheimer's Disease, Focal Onset"
CALM1,"Alzheimer Disease, Early Onset"
CALM1,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)"
CALM1,Stress-induced polymorphic ventricular tachycardia
CALM1,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4"
CALM1,LONG QT SYNDROME 14
CALM2,Bipolar Disorder
CALM2,Cannabis Abuse
CALM2,Cannabis Dependence
CALM2,Cocaine Abuse
CALM2,Mental Depression
CALM2,Depressive disorder
CALM2,Hashish Abuse
CALM2,Marijuana Abuse
CALM2,Phencyclidine Abuse
CALM2,Romano-Ward Syndrome
CALM2,Cannabis-Related Disorder
CALM2,Cocaine-Related Disorders
CALM2,Phencyclidine-Related Disorders
CALM2,Severe depression
CALM2,Cocaine Dependence
CALM2,Brugada Syndrome (disorder)
CALM2,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)"
CALM2,LONG QT SYNDROME 15
CALM3,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)"
CALML3,Lung Neoplasms
CALML3,Malignant neoplasm of lung
CALR,Primary Myelofibrosis
CALR,"Melanoma, B16"
CALR,Bipolar Disorder
CALR,"Melanoma, Cloudman S91"
CALR,Colorectal Carcinoma
CALR,Colorectal Neoplasms
CALR,"Melanoma, Harding-Passey"
CALR,"Melanoma, Experimental"
CALR,Myelofibrosis
CALR,Myeloproliferative disease
CALR,Neoplasm Invasiveness
CALR,Prostatic Neoplasms
CALR,"Psychoses, Drug"
CALR,Psychotic Disorders
CALR,Schizoaffective Disorder
CALR,Paranoid Schizophrenia
CALR,Shared Paranoid Disorder
CALR,"Thrombocythemia, Essential"
CALR,Myocardial Ischemia
CALR,Squamous cell carcinoma of esophagus
CALR,Nonorganic psychosis
CALR,Malignant neoplasm of prostate
CALR,Hematologic Neoplasms
CALR,THROMBOCYTHEMIA 1
CALR,MYELODYSPLASTIC SYNDROME
CALR,"Thrombocytosis, Autosomal Dominant"
CALR3,Hypertrophic Cardiomyopathy
CALU,Atrial Fibrillation
CALU,Neoplasm Invasiveness
CALU,Paroxysmal atrial fibrillation
CALU,Persistent atrial fibrillation
CALU,familial atrial fibrillation
CALY,Memory Disorders
CALY,Schizophrenia
CALY,Attention Deficit Disorder
CALY,Essential Hypertension
CALY,Memory impairment
CALY,Age-Related Memory Disorders
CALY,"Memory Disorder, Semantic"
CALY,"Memory Disorder, Spatial"
CALY,Memory Loss
CALY,Attention deficit hyperactivity disorder
CALY,Minimal Brain Dysfunction
CAMK1,Metastatic melanoma
CAMK1G,Amyotrophic Lateral Sclerosis
CAMK1G,Amyotrophic Lateral Sclerosis With Dementia
CAMK1G,"Amyotrophic Lateral Sclerosis, Guam Form"
CAMK1G,Infiltrating duct carcinoma of female breast
CAMK2A,"Alcoholic Intoxication, Chronic"
CAMK2A,Bipolar Disorder
CAMK2A,Cocaine Abuse
CAMK2A,Mental Depression
CAMK2A,Depressive disorder
CAMK2A,Hepatolenticular Degeneration
CAMK2A,Hepatomegaly
CAMK2A,Hyperalgesia
CAMK2A,Unipolar Depression
CAMK2A,Cocaine-Related Disorders
CAMK2A,Allodynia
CAMK2A,Cocaine Dependence
CAMK2A,"Hyperalgesia, Primary"
CAMK2A,"Hyperalgesia, Secondary"
CAMK2A,Tactile Allodynia
CAMK2A,"Hyperalgesia, Thermal"
CAMK2A,Major Depressive Disorder
CAMK2A,Hepatic Form of Wilson Disease
CAMK2A,Mechanical Allodynia
CAMK2A,Intellectual Disability
CAMK2A,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 53"
CAMK2A,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 63"
CAMK2B,Cannabis Abuse
CAMK2B,Cannabis Dependence
CAMK2B,Cocaine Abuse
CAMK2B,Hashish Abuse
CAMK2B,Marijuana Abuse
CAMK2B,Phencyclidine Abuse
CAMK2B,"Psychoses, Drug"
CAMK2B,"Psychoses, Substance-Induced"
CAMK2B,Schizophrenia
CAMK2B,Cannabis-Related Disorder
CAMK2B,Cocaine-Related Disorders
CAMK2B,Phencyclidine-Related Disorders
CAMK2B,Cocaine Dependence
CAMK2B,Adenocarcinoma of large intestine
CAMK2B,Intellectual Disability
CAMK2B,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 54"
CAMK2D,Atrial Fibrillation
CAMK2D,"Liver Cirrhosis, Experimental"
CAMK2D,Polycystic Ovary Syndrome
CAMK2D,Myocardial Ischemia
CAMK2D,Paroxysmal atrial fibrillation
CAMK2D,Sclerocystic Ovaries
CAMK2D,Persistent atrial fibrillation
CAMK2D,familial atrial fibrillation
CAMK2G,X-linked infantile spasms
CAMK4,Cocaine Abuse
CAMK4,Adenocarcinoma of lung (disorder)
CAMK4,Cocaine-Related Disorders
CAMK4,Large cell carcinoma of lung
CAMK4,Cocaine Dependence
CAMKK1,nervous system disorder
CAMKK2,Prostatic Neoplasms
CAMKK2,Schizophrenia
CAMKK2,Malignant neoplasm of prostate
CAMKK2,ovarian neoplasm
CAMKK2,Malignant neoplasm of ovary
CAMKK2,Adenocarcinoma of large intestine
CAMKMT,Developmental Disabilities
CAMKMT,Developmental Coordination Disorder
CAMKMT,Learning Disorders
CAMKMT,Motor Skills Disorders
CAMKMT,Child Development Deviations
CAMKMT,"Child Development Disorders, Specific"
CAMKMT,Muscle Weakness
CAMKMT,Megaconial Myopathies
CAMKMT,Pleoconial Myopathies
CAMKMT,Mitochondrial Myopathies
CAMKMT,Adult Learning Disorders
CAMKMT,Learning Disturbance
CAMKMT,Learning Disabilities
CAMKMT,Luft Disease
CAMKMT,Developmental Academic Disorder
CAMKMT,Hypotonia-Cystinuria Syndrome
CAMKMT,2p21 microdeletion syndrome
CAMKMT,2p21 microdeletion syndrome without cystinuria
CAMKV,Adenocarcinoma of large intestine
CAMKV,Ovarian Serous Adenocarcinoma
CAMSAP1,Juvenile-Onset Still Disease
CAMSAP1,Juvenile arthritis
CAMSAP1,Juvenile psoriatic arthritis
CAMSAP1,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
CAMSAP1,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
CAMSAP2,Colorectal Carcinoma
CAMTA1,Epithelioid hemangioendothelioma
CAMTA1,"CEREBELLAR ATAXIA, NONPROGRESSIVE, WITH MENTAL RETARDATION"
CAND2,Atrial Fibrillation
CAND2,Paroxysmal atrial fibrillation
CAND2,Persistent atrial fibrillation
CAND2,familial atrial fibrillation
CANT1,Desbuquois syndrome
CANT1,Disproportionate short stature
CANT1,DESBUQUOIS DYSPLASIA 1
CANT1,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 7"
CANX,"Hepatitis, Toxic"
CANX,Myocardial Ischemia
CANX,Drug-Induced Liver Disease
CANX,"Hepatitis, Drug-Induced"
CANX,Drug-Induced Acute Liver Injury
CANX,Chemical and Drug Induced Liver Injury
CANX,Chemically-Induced Liver Toxicity
CAP1,"Osteoporosis, Age-Related"
CAP1,"Hepatitis, Toxic"
CAP1,Osteoporosis
CAP1,"Osteoporosis, Senile"
CAP1,Post-Traumatic Osteoporosis
CAP1,Drug-Induced Liver Disease
CAP1,"Hepatitis, Drug-Induced"
CAP1,Drug-Induced Acute Liver Injury
CAP1,Chemical and Drug Induced Liver Injury
CAP1,Chemically-Induced Liver Toxicity
CAP2,Familial dilated cardiomyopathy
CAP2,Liver carcinoma
CAPG,Renal Cell Carcinoma
CAPG,Keloid
CAPG,"Leukemia, Myelocytic, Acute"
CAPG,"Liver Cirrhosis, Experimental"
CAPG,"Acute Myeloid Leukemia, M1"
CAPG,Adenocarcinoma of lung (disorder)
CAPG,Conventional (Clear Cell) Renal Cell Carcinoma
CAPG,Chromophobe Renal Cell Carcinoma
CAPG,Sarcomatoid Renal Cell Carcinoma
CAPG,Collecting Duct Carcinoma of the Kidney
CAPG,Papillary Renal Cell Carcinoma
CAPG,Acute Myeloid Leukemia (AML-M2)
CAPN1,Malignant Neoplasms
CAPN1,melanoma
CAPN1,Neoplasms
CAPN1,Optic Neuritis
CAPN1,Retrobulbar Neuritis
CAPN1,Benign Neoplasm
CAPN1,Neuropapillitis
CAPN1,"SPASTIC PARAPLEGIA 76, AUTOSOMAL RECESSIVE"
CAPN10,Colorectal Carcinoma
CAPN10,"Diabetes Mellitus, Non-Insulin-Dependent"
CAPN10,Profound Mental Retardation
CAPN10,"Mental Retardation, Psychosocial"
CAPN10,Mental deficiency
CAPN10,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1 (disorder)"
CAPN10,Intellectual Disability
CAPN14,Eosinophilic esophagitis
CAPN2,"Leukemia, Myelocytic, Acute"
CAPN2,"Acute Myeloid Leukemia, M1"
CAPN2,Acute Myeloid Leukemia (AML-M2)
CAPN3,"Muscular Dystrophies, Limb-Girdle"
CAPN3,Eosinophilic myositis (disorder)
CAPN3,Limb-girdle muscular dystrophy type 2A
CAPN5,Proliferative vitreoretinopathy
CAPN5,Autosomal dominant neovascular inflammatory vitreoretinopathy
CAPN6,Colorectal Carcinoma
CAPN8,Celiac Disease
CAPNS1,Prostatic Neoplasms
CAPNS1,Malignant neoplasm of prostate
CAPZA1,Squamous cell carcinoma of esophagus
CAPZB,Carcinoma
CAPZB,Animal Mammary Neoplasms
CAPZB,"Mammary Neoplasms, Experimental"
CAPZB,Anaplastic carcinoma
CAPZB,"Carcinoma, Spindle-Cell"
CAPZB,Undifferentiated carcinoma
CAPZB,Carcinomatosis
CAPZB,Acute Coronary Syndrome
CAPZB,"Mammary Carcinoma, Animal"
CARD11,Renal Cell Carcinoma
CARD11,"Dermatitis, Atopic"
CARD11,Adult T-Cell Lymphoma/Leukemia
CARD11,Sezary Syndrome
CARD11,Diffuse Large B-Cell Lymphoma
CARD11,"Lymphoma, T-Cell, Cutaneous"
CARD11,"Eczema, Infantile"
CARD11,Conventional (Clear Cell) Renal Cell Carcinoma
CARD11,Granulomatous Slack Skin
CARD11,Combined immunodeficiency
CARD11,Chromophobe Renal Cell Carcinoma
CARD11,Sarcomatoid Renal Cell Carcinoma
CARD11,Collecting Duct Carcinoma of the Kidney
CARD11,Papillary Renal Cell Carcinoma
CARD11,Persistent Polyclonal B-Cell Lymphocytosis
CARD11,IMMUNODEFICIENCY 11
CARD11,IMMUNODEFICIENCY 11B WITH ATOPIC DERMATITIS
CARD11,B-CELL EXPANSION WITH NFKB AND T-CELL ANERGY
CARD14,Pustulosis of Palms and Soles
CARD14,Pityriasis Rubra Pilaris
CARD14,Psoriasis
CARD14,Immune dysregulation
CARD14,PSORIASIS 2
CARD14,Familial pityriasis rubra pilaris
CARD14,Autoinflammatory disorder
CARD18,Non-Small Cell Lung Carcinoma
CARD18,Squamous cell carcinoma
CARD8,Gout
CARD8,Occupational Diseases
CARD8,Pleural Diseases
CARD9,Ulcerative Colitis
CARD9,IGA Glomerulonephritis
CARD9,Inflammatory Bowel Diseases
CARD9,Ankylosing spondylitis
CARD9,Deep seated dermatophytosis
CARD9,"Candidiasis, Familial, 2"
CARM1,Pustulosis of Palms and Soles
CARM1,Psoriasis
CARMIL2,Combined immunodeficiency
CARMIL2,IMMUNODEFICIENCY 58
CARMIL3,Polycystic Ovary Syndrome
CARMIL3,Sclerocystic Ovaries
CARS1,"Alcoholic Intoxication, Chronic"
CARS1,Microcephaly
CARS1,Brittle hair
CARS1,Inflammatory Myofibroblastic Tumor
CARS1,Fragile nails
CARS1,Neurodevelopmental delay
CARS2,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 27
